,Año,Trimestre,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,Periodo,Hasta 512 kbps,Entre 512 Kbps y 1 Mbps,Entre 1 Mbps y 6 Mbps,Entre 6 Mbps y 10 Mbps,Entre 10 Mbps y 20 Mbps,Entre 20 Mbps y 30 Mbps,Más de 30 Mbps,OTROS,Banda ancha fija,Dial up,Provincia,Partido,Localidad,4G,3G,TELEFONIAFIJA,SATELITAL
93,2016.0,4.0,SI,2.756.294,226.285,520.211107701389,260.40830040725814,7.144.696,Oct-Dic 2014,20.724,233.398,4.673.339,971.094,1.038.029,169.522,38.590,0.0,7.842.778,22.363056763751384,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
94,2016.0,3.0,SI,2.756.294,226.285,102.4779482435342,89.06140451881748,7.141.925,Oct-Dic 2014,20.104,294.413,4.816.081,936.533,919.208,124.564,31.022,0.0,7.842.778,28.822280107756605,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
95,2016.0,2.0,SI,2.756.294,226.285,252.20431707369036,78.579457716042,7.172.464,Oct-Dic 2014,44.008,384.221,5.058.481,796.998,785.759,73.977,29.020,0.0,7.842.778,7.697508853064045,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
96,2016.0,1.0,SI,2.756.294,226.285,337.4779809793115,56.07988900164828,6.835.285,Oct-Dic 2014,30.428,404.81,4.944.358,762.999,641.646,27.664,23.380,0.0,7.842.778,29.78169221121995,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
97,2015.0,4.0,SI,2.756.294,226.285,-28.027478932625172,214.8240109266149,6.916.766,Oct-Dic 2014,34.243,427.394,5.049.640,726.740,639.011,17.568,22.170,0.0,7.842.778,22.881139635792994,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
98,2015.0,3.0,SI,2.756.294,226.285,22.83157180514405,183.13475966493775,6.852.988,Oct-Dic 2014,35.03,455.777,5.087.802,701.187,539.414,13.101,20.677,0.0,7.842.778,10.135928927413541,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
99,2015.0,2.0,SI,2.756.294,226.285,426.69849188169644,131.62571648155316,6.786.105,Oct-Dic 2014,40.723,500.175,5.138.431,645.440,432.762,10.045,18.529,0.0,7.842.778,26.556800313522636,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
100,2015.0,1.0,SI,2.756.294,226.285,235.44402838701194,112.8302153544086,6.623.212,Oct-Dic 2014,41.158,516.919,5.121.423,571.620,348.102,7.643,16.347,0.0,7.842.778,14.606896716981838,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
101,2014.0,4.0,SI,2.756.294,226.285,230.67357932760143,136.5377889059159,6.475.485,Oct-Dic 2014,44.075,554.749,5.084.556,496.251,276.254,4.371,15.229,0.0,7.842.778,16.49868307735243,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
102,2014.0,3.0,SI,2.756.294,226.285,429.6182276225525,-14.185272530802024,6.367.671,Oct-Dic 2014,37.43,608.018,5.153.437,373.372,182.483,507,12.424,0.0,7.842.778,20.79913421442796,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
103,2014.0,2.0,SI,2.756.294,226.285,502.2288203289826,132.08358895485847,6.348.745,Oct-Dic 2014,41.064,656.408,5.149.574,341.689,147.273,478,12.259,0.0,7.842.778,33.21723329787807,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
104,2014.0,1.0,SI,2.756.294,226.285,89.67187826891686,178.43570622908584,6.272.846,Oct-Dic 2014,52.684,687.619,5.130.294,289.182,101.127,345,11.595,0.0,7.842.778,32.962203169082684,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
105,2022.0,3.0,SI,2.756.294,226.285,19.220830552038706,209.26849863642684,11.091.128,Jul-Sept 2022,65.83977685914256,386.9502341980117,5.049.640,859.413,967.508,1.250.366,3.500.882,69.3599774391929,11.078.691,12.437,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
106,2022.0,2.0,SI,2.756.294,226.285,625.6876687559001,193.99380703184323,10.958.684,Abr-Jun 2022,96.34690377723678,49.38477129088679,5.049.640,859.413,967.508,1.250.366,3.500.882,110.58683666772653,10.946.248,12.436,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
107,2022.0,1.0,SI,2.756.294,226.285,179.04904429924056,42.58478317567885,10.624.009,Ene-Mar 2022,58.19204427259493,331.4182043828984,5.049.640,859.413,967.508,1.250.366,3.500.882,157.85050232444235,10.611.390,12.619,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
108,2021.0,4.0,SI,2.756.294,226.285,172.76348926631124,60.08352379889564,10.489.794,Oct-Dic 2021,42.736895483989976,205.66463608576922,5.049.640,859.413,967.508,1.250.366,3.500.882,239.93196582855143,10.476.933,12.861,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
109,2021.0,3.0,SI,2.756.294,226.285,169.95601066298067,102.66645959944482,10.085.541,Jul-Sept 2021,-0.020109423303168228,274.7321489643962,5.049.640,859.413,967.508,1.250.366,3.500.882,159.69177522241583,10.075.184,10.357,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
110,2021.0,2.0,SI,2.756.294,226.285,484.83838554118165,262.12132009892855,9.863.084,Abr-Jun 2021,133.78407431918203,234.56139088002817,5.049.640,859.413,967.508,1.250.366,3.500.882,-95.81082629949015,9.852.702,10.382,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
111,2021.0,1.0,SI,2.756.294,226.285,41.92400161722421,168.1814501347644,9.647.972,Ene-Mar 2021,27.627369769042037,189.50271627600927,5.049.640,859.413,967.508,1.250.366,3.500.882,40.9781526964089,9.637.956,10.016,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
112,2020.0,4.0,SI,2.756.294,226.285,271.90213081567174,202.82390078734315,9.571.562,Oct-Dic 2020,136.4389441720855,117.85444888962488,5.049.640,859.413,967.508,1.250.366,3.500.882,-54.45893705263697,9.561.546,10.016,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
113,2020.0,3.0,SI,2.756.294,226.285,196.29913665199706,302.8266406811082,9.356.199,Jul-Sept 2020,30.889404595535503,141.05520049833206,5.049.640,859.413,967.508,1.250.366,3.500.882,-54.53699008187519,9.346.183,10.016,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
114,2020.0,2.0,SI,2.756.294,226.285,19.74580117446959,11.502963670073854,9.031.056,Abr-Jun 2020,85.63921530542581,-52.143680008248964,5.049.640,859.413,967.508,1.250.366,3.500.882,105.9196347553823,9.021.040,10.016,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
115,2020.0,1.0,SI,2.756.294,226.285,288.9197393892065,99.29276318277698,8.812.426,Ene-Mar 2020,66.34591267375927,0.40539783532847196,5.049.640,859.413,967.508,1.250.366,3.500.882,74.70949836564476,8.802.435,9.991,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
116,2019.0,4.0,SI,2.756.294,226.285,-94.88163019232627,102.93808582367308,8.793.181,Oct-Dic 2019,26.44686127759008,235.12485244664472,5.049.640,859.413,967.508,1.250.366,3.500.882,166.34894988152834,8.783.053,10.128,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
117,2019.0,3.0,SI,2.756.294,226.285,15.350226618185701,383.73077766389895,9.164.684,Jul-Sept 2019,34.11419976457913,516.9350942337973,5.049.640,859.413,967.508,1.250.366,3.500.882,74.38721325796085,9.142.891,21.793,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
118,2019.0,2.0,SI,2.756.294,226.285,112.91650152576597,116.93741082789907,8.960.181,Abr-Jun 2019,143.7402692022915,482.5314171173064,5.049.640,859.413,967.508,1.250.366,3.500.882,-29.096158740116977,8.938.427,21.754,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
119,2019.0,1.0,SI,2.756.294,226.285,-32.29641752967126,127.45818099851743,8.648.135,Ene-Mar 2019,127.39249935758502,167.17972895911186,5.049.640,859.413,967.508,1.250.366,3.500.882,430.86994380147405,8.626.323,21.812,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
120,2018.0,4.0,SI,2.756.294,226.285,132.29643041139326,107.56184355175344,8.473.655,Oct-Dic 2018,52.94743511954769,288.79447714261977,5.049.640,859.413,967.508,1.250.366,3.500.882,-138.61182612528094,8.451.841,21.814,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
121,2018.0,3.0,SI,2.756.294,226.285,393.3168882172653,366.1213971782662,8.347.035,Jul-Sept 2018,192.19294902626865,313.07581505244667,5.049.640,859.413,967.508,1.250.366,3.500.882,123.78250939296072,8.320.223,26.812,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
122,2018.0,2.0,SI,2.756.294,226.285,34.57529309758209,380.84228768277967,8.110.444,Abr-Jun 2018,34.469146894065155,415.24362259968075,5.049.640,859.413,967.508,1.250.366,3.500.882,141.86720310534025,8.083.533,26.911,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
123,2018.0,1.0,SI,2.756.294,226.285,161.13153812049745,293.4493855871395,8.037.053,Ene-Mar 2018,34.623217946592,-70.97622816709708,5.049.640,859.413,967.508,1.250.366,3.500.882,5.526077521170933,8.009.981,27.072,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
124,2017.0,4.0,SI,2.756.294,226.285,-285.90891390014065,206.56781572690954,7.870.222,Oct-Dic 2017,70.36629425705124,59.5345410560937,5.049.640,859.413,967.508,1.250.366,3.500.882,-125.65708292089869,7.842.778,27.444,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
125,2017.0,3.0,SI,2.756.294,226.285,220.00388349775804,86.57002501532148,7.724.943,Jul-Sept 2017,22.051543769437163,-71.28870836176907,5.049.640,859.413,967.508,1.250.366,3.500.882,161.51345482824496,7.696.594,28.349,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
126,2017.0,2.0,SI,2.756.294,226.285,352.0990738719735,184.10302414731495,7.429.664,Abr-Jun 2017,47.489343341473486,473.44764539608184,5.049.640,859.413,967.508,1.250.366,3.500.882,170.8544259917643,7.401.134,28.53,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
127,2017.0,1.0,SI,2.756.294,226.285,60.196689830635535,138.63769752247993,7.305.854,Ene-Mar 2017,-33.129196558534055,286.6388934887105,5.049.640,859.413,967.508,1.250.366,3.500.882,-169.79008419855674,7.277.314,28.54,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
128,2016.0,4.0,SI,2.756.294,226.285,558.1807631137594,42.69903601898663,7.251.673,Oct-Dic 2016,95.13581932881632,329.7529898862223,5.049.640,859.413,967.508,1.250.366,3.500.882,-14.3542471030471,7.223.128,28.545,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
129,2016.0,3.0,SI,2.756.294,226.285,310.3668472023768,80.92511421701796,7.206.950,Jul-Sept 2016,0.1583290771612127,40.616780087445505,5.049.640,859.413,967.508,1.250.366,3.500.882,263.2549186058844,7.178.340,28.61,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
130,2016.0,2.0,SI,2.756.294,226.285,396.34420346250704,256.4981369402696,7.130.079,Abr-Jun 2016,49.431578152698556,272.55802741510536,5.049.640,859.413,967.508,1.250.366,3.500.882,405.9476125209052,7.097.604,32.475,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
131,2016.0,1.0,SI,2.756.294,226.285,231.43060605980116,-9.838501559954977,6.907.356,Ene-Mar 2016,51.52404425397965,285.87687312812756,5.049.640,859.413,967.508,1.250.366,3.500.882,69.80387782504812,6.874.704,32.652,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
132,2015.0,4.0,SI,2.756.294,226.285,344.20676626652784,110.73173289939255,6.984.831,Oct-Dic 2015,-0.5590576542599237,451.8353582613761,5.049.640,859.413,967.508,1.250.366,3.500.882,217.2165939140701,6.952.289,32.542,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
133,2015.0,3.0,SI,2.756.294,226.285,-4.351653052751232,99.02468461158152,6.935.068,Jul-Sept 2015,-26.398876751795477,244.73517196187058,5.049.640,859.413,967.508,1.250.366,3.500.882,160.15096538945303,6.902.267,32.801,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
134,2015.0,2.0,SI,2.756.294,226.285,466.2762293416056,106.71127260672046,6.816.188,Abr-Jun 2015,157.67104172705194,89.66141048296356,5.049.640,859.413,967.508,1.250.366,3.500.882,84.5095297144316,6.783.279,32.909,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
135,2015.0,1.0,SI,2.756.294,226.285,433.39422218594063,116.59673344420756,6.737.732,Ene-Mar 2015,44.19926353872393,133.06423229031157,5.049.640,859.413,967.508,1.250.366,3.500.882,199.74227727298694,6.699.714,38.018,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
136,2014.0,4.0,SI,2.756.294,226.285,329.2096511545303,75.50900211564877,6.598.496,Oct-Dic 2014,36.01067830366387,54.40271561504434,5.049.640,859.413,967.508,1.250.366,3.500.882,148.84562754901825,6.559.172,39.324,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
137,2014.0,3.0,SI,2.756.294,226.285,217.59265234409685,196.56639882159064,6.595.271,Jul-Sept 2014,55.408738408949546,295.8520631899232,5.049.640,859.413,967.508,1.250.366,3.500.882,-49.85480077457453,6.559.264,36.007,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
138,2014.0,2.0,SI,2.756.294,226.285,115.49575841475834,234.84918412970205,6.464.468,Abr-Jun 2014,16.306717135941163,11.9451915059079,5.049.640,859.413,967.508,1.250.366,3.500.882,-4.629403310027527,6.428.329,36.139,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
139,2014.0,1.0,SI,2.756.294,226.285,36.57348683892616,213.6450754649883,6.398.398,Ene-Mar 2014,60.83667517111436,356.10177810794005,5.049.640,859.413,967.508,1.250.366,3.500.882,158.87453933456746,6.362.108,36.29,BUENOS AIRES,La Capital,San Enrique,SI,SI,SI,SI
140,2020.7446961598755,1.3947791021812896,SI,2.756.294,226.285,354.6289459599561,111.23476908967689,9.571.562,Oct-Dic 2014,126.084914946033,160.903472149243,5.049.640,859.413,967.508,1.250.366,3.500.882,111.54307211726362,7.842.778,19.442022590629055,BUENOS AIRES,Bahía Blanca,Villa Bordeau,SI,SI,SI,SI
141,2016.900550866029,4.1892881901218,SI,2.756.294,226.285,258.4974747989218,191.3047399883894,9.571.562,Oct-Dic 2014,7.785188717342606,-208.44258915085805,5.049.640,859.413,967.508,1.250.366,3.500.882,158.80564929974162,7.842.778,19.468077354242112,BUENOS AIRES,Bahía Blanca,Villa Espora,SI,SI,SI,SI
142,2017.0016831089117,0.0559719664855578,SI,2.756.294,226.285,66.83339108266088,333.09280505614663,9.571.562,Oct-Dic 2014,120.17249754196095,1.3084477486328296,5.049.640,859.413,967.508,1.250.366,3.500.882,-5.66909494913898,7.842.778,31.80368282283991,BUENOS AIRES,Balcarce,Balcarce,SI,SI,SI,SI
143,2022.861260712421,3.7945354458709017,SI,2.756.294,226.285,171.27931034639533,200.8064713533737,9.571.562,Oct-Dic 2014,149.4910333185397,516.0398534154637,5.049.640,859.413,967.508,1.250.366,3.500.882,219.06402850141882,7.842.778,23.259096305091923,BUENOS AIRES,Balcarce,Los Pinos,SI,SI,SI,SI
144,2017.4440194608565,3.1669179434213888,SI,2.756.294,226.285,283.01260371418937,88.71415131258567,9.571.562,Oct-Dic 2014,26.097977538127715,401.7541414089617,5.049.640,859.413,967.508,1.250.366,3.500.882,1.1775648345209078,7.842.778,38.7897846638738,BUENOS AIRES,Balcarce,Napaleofú,SI,SI,SI,SI
145,2016.6204286179773,2.1367605803102543,SI,2.756.294,226.285,62.393998417660555,276.51268411816375,9.571.562,Oct-Dic 2014,89.18968277227805,174.48200068155117,5.049.640,859.413,967.508,1.250.366,3.500.882,190.59665881621297,7.842.778,6.265652391693205,BUENOS AIRES,Balcarce,Ramos Otero,SI,SI,SI,SI
146,2014.5562370177395,3.445605503991391,SI,2.756.294,226.285,329.5096110679212,170.37121422230467,9.571.562,Oct-Dic 2014,88.845233572473,524.7045590653463,5.049.640,859.413,967.508,1.250.366,3.500.882,225.0284639774531,7.842.778,11.647287461427759,BUENOS AIRES,Balcarce,San Agustín,SI,SI,SI,SI
147,2019.5902767634814,2.3040812076753032,SI,2.756.294,226.285,565.4422306546971,-70.8667191003841,9.571.562,Oct-Dic 2014,2.1064132921246,879.9131132057184,5.049.640,859.413,967.508,1.250.366,3.500.882,347.0697393275576,7.842.778,14.479295275514163,BUENOS AIRES,Balcarce,Villa Laguna La Brava,SI,SI,SI,SI
148,2012.3873465562633,2.8507214288230114,SI,2.756.294,226.285,588.3330847686248,10.018934077753187,9.571.562,Oct-Dic 2014,50.07662395277674,113.23496455227763,5.049.640,859.413,967.508,1.250.366,3.500.882,61.53635701576235,7.842.778,22.40608031793211,BUENOS AIRES,Baradero,Baradero,SI,SI,SI,SI
149,2017.5889781358796,2.9700098825154715,SI,2.756.294,226.285,214.82005432158365,134.86294276267606,9.571.562,Oct-Dic 2014,25.284816448559635,227.42120298423106,5.049.640,859.413,967.508,1.250.366,3.500.882,166.3606733897244,7.842.778,26.583354479601162,BUENOS AIRES,Baradero,Irineo Portela,SI,SI,SI,SI
150,2020.069237991812,3.4621661305707745,SI,2.756.294,226.285,310.1373019340854,210.24016192337365,9.571.562,Oct-Dic 2014,31.379300571137858,-167.84675918480292,5.049.640,859.413,967.508,1.250.366,3.500.882,135.534761156383,7.842.778,31.427890956739972,BUENOS AIRES,Baradero,Santa Coloma,SI,SI,SI,SI
151,2017.7354761571785,3.403268479693733,SI,2.756.294,226.285,692.1172994491899,-17.249200809708924,9.571.562,Oct-Dic 2014,38.5258514671548,57.05038932958226,5.049.640,859.413,967.508,1.250.366,3.500.882,121.14157218818525,7.842.778,29.750668027677257,BUENOS AIRES,Baradero,Villa Alsina (Est. Alsina),SI,SI,SI,SI
152,2023.9163380908424,2.036981340638948,SI,2.756.294,226.285,476.86524089488915,150.80206390159046,9.571.562,Oct-Dic 2014,178.83450897346867,565.484734854514,5.049.640,859.413,967.508,1.250.366,3.500.882,55.88879905163364,7.842.778,30.18010245414709,BUENOS AIRES,Benito Juárez,Barker,SI,SI,SI,SI
153,2017.45123820271,0.3275211599005132,SI,2.756.294,226.285,302.1834902351276,258.651248042682,9.571.562,Oct-Dic 2014,52.526502118497255,63.961561080211936,5.049.640,859.413,967.508,1.250.366,3.500.882,-100.14337776665877,7.842.778,24.310012056170677,CHUBUT,Futaleufú,Lago Rosario,SI,SI,SI,SI
154,2016.1278084796506,1.1927908285957043,SI,2.756.294,226.285,286.0827116954063,287.27667362611726,9.571.562,Oct-Dic 2014,-9.246996141433819,619.8059089801868,5.049.640,859.413,967.508,1.250.366,3.500.882,-15.199045607492849,7.842.778,18.326114847068357,BUENOS AIRES,General Las Heras,General Las Heras (Est. Las Heras),SI,SI,SI,SI
155,2019.9848176551566,2.646158099475854,SI,2.756.294,226.285,184.07451840080427,76.45015937678149,9.571.562,Oct-Dic 2014,47.93592558908397,469.6419088479824,5.049.640,859.413,967.508,1.250.366,3.500.882,160.10387221950447,7.842.778,37.38706638734809,BUENOS AIRES,General Las Heras,La Choza,SI,SI,SI,SI
156,2013.3483842516712,1.9736516469174075,SI,2.756.294,226.285,317.4332246747979,214.9285043852671,9.571.562,Oct-Dic 2014,77.31451679386754,300.6198368320744,5.049.640,859.413,967.508,1.250.366,3.500.882,-150.32052810950714,7.842.778,10.279947948505367,BUENOS AIRES,General Las Heras,Lozano,SI,SI,SI,SI
157,2017.9453919881948,1.9194504792812181,SI,2.756.294,226.285,160.69181724307867,194.49093555015958,9.571.562,Oct-Dic 2014,26.905456649461506,129.6031122688227,5.049.640,859.413,967.508,1.250.366,3.500.882,297.2239434587615,7.842.778,29.68058705681196,BUENOS AIRES,General Las Heras,Plomer,SI,SI,SI,SI
158,2016.80228645495,1.2349248150972503,SI,2.756.294,226.285,302.9173616334771,161.8759935481233,9.571.562,Oct-Dic 2014,66.13581712670094,694.4577711568927,5.049.640,859.413,967.508,1.250.366,3.500.882,144.03659918214706,7.842.778,28.07210070749904,BUENOS AIRES,General Las Heras,Villars,SI,SI,SI,SI
159,2015.5309443409353,3.0305356497884652,SI,2.756.294,226.285,202.4495319136857,62.138819651447434,9.571.562,Oct-Dic 2014,24.375050452349736,302.21653508501436,5.049.640,859.413,967.508,1.250.366,3.500.882,-22.745854102700093,7.842.778,22.608525986638373,BUENOS AIRES,General Lavalle,Chacras de San Clemente,SI,SI,SI,SI
160,2014.9017328195534,1.7763971036089723,SI,2.756.294,226.285,-64.53886909106643,99.67946277507653,9.571.562,Oct-Dic 2014,18.576911380809655,-242.0270453793945,5.049.640,859.413,967.508,1.250.366,3.500.882,186.54748871361414,7.842.778,32.43974869241308,BUENOS AIRES,General Lavalle,General Lavalle,SI,SI,SI,SI
161,2016.4502995943958,2.6997642652810483,SI,2.756.294,226.285,402.54135631026367,193.73336604339883,9.571.562,Oct-Dic 2014,62.621500482962716,330.78407919626136,5.049.640,859.413,967.508,1.250.366,3.500.882,168.12570319694638,7.842.778,13.018673986980867,BUENOS AIRES,General Lavalle,Pavón,SI,SI,SI,SI
162,2014.4961113891268,3.903090289800642,SI,2.756.294,226.285,-102.7067555847704,48.105669152823126,9.571.562,Oct-Dic 2014,15.757077684789614,440.660338293884,5.049.640,859.413,967.508,1.250.366,3.500.882,179.5352017972098,7.842.778,26.72594457401496,BUENOS AIRES,General Paz,Barrio Río Salado,SI,SI,SI,SI
163,2017.010618278375,2.6278439562596625,SI,2.756.294,226.285,213.9585443464788,264.3513873067905,9.571.562,Oct-Dic 2014,65.71045678011578,-308.19126863105583,5.049.640,859.413,967.508,1.250.366,3.500.882,184.33011960260097,7.842.778,26.278706083728167,BUENOS AIRES,General Paz,Loma Verde,SI,SI,SI,SI
164,2019.35973433605,2.2237017472991187,SI,2.756.294,226.285,218.79532122142024,19.51750651389999,9.571.562,Oct-Dic 2014,33.767764009420986,282.170248633552,5.049.640,859.413,967.508,1.250.366,3.500.882,349.770532267245,7.842.778,14.588136877803253,BUENOS AIRES,General Paz,Ranchos,SI,SI,SI,SI
165,2016.5613102336758,0.5646293174419736,SI,2.756.294,226.285,565.4416770678456,298.5435917946785,9.571.562,Oct-Dic 2014,148.28339532432238,488.8215160062341,5.049.640,859.413,967.508,1.250.366,3.500.882,-36.93326375506578,7.842.778,22.07239016809885,BUENOS AIRES,General Paz,Villanueva (Ap. Río Salado),SI,SI,SI,SI
166,2021.466541260753,3.5764044524702694,SI,2.756.294,226.285,212.191265232666,165.79748685930707,9.571.562,Oct-Dic 2014,-25.934363782587134,-363.58740102855,5.049.640,859.413,967.508,1.250.366,3.500.882,228.97283216306136,7.842.778,29.015914338444226,BUENOS AIRES,General Pinto,Colonia San Ricardo (Est. Iriarte),SI,SI,SI,SI
167,2020.153704858523,2.1188281128440756,SI,2.756.294,226.285,90.28469376937551,241.76533599484287,9.571.562,Oct-Dic 2014,67.77222645815067,489.3423341646518,5.049.640,859.413,967.508,1.250.366,3.500.882,88.18958959729954,7.842.778,24.62882757474202,MISIONES,San Ignacio,General Urquiza,SI,SI,SI,SI
168,2010.9033733163863,3.3281484652046642,SI,2.756.294,226.285,140.29682174960888,283.430706773501,9.571.562,Oct-Dic 2014,24.869215475519685,219.46927476862513,5.049.640,859.413,967.508,1.250.366,3.500.882,156.22919844952182,7.842.778,15.49311300728457,BUENOS AIRES,Magdalena,General Mansilla (Est. Bartolomé Bavio),SI,SI,SI,SI
169,2015.5506710928837,1.9569820789445913,SI,2.756.294,226.285,111.40817965546944,81.1404270537937,9.571.562,Oct-Dic 2014,-6.174140128124542,764.9748267995506,5.049.640,859.413,967.508,1.250.366,3.500.882,95.18049026598634,7.842.778,25.59310507830878,BUENOS AIRES,Magdalena,Los Naranjos,SI,SI,SI,SI
